time,x,y
29.246,4.000009560872201,0.0005502875787466851
29.297,4.000009576454881,0.0005510885036928018
29.346,4.000009595137709,0.0005522476741336305
29.396,4.000009610084549,0.000553225980885674
29.446,4.000009627663902,0.0005540315641498856
29.497,4.00000964479441,0.000555222069649094
29.546,4.000009659742774,0.0005561299673591301
29.597,4.000009679233612,0.0005573795596012926
29.646,4.000009695007193,0.0005581863027455287
29.696,4.000009713466809,0.0005593439568910919
29.747,4.000009728214881,0.0005603149501876769
29.797,4.000009745501859,0.0005611611989901543
29.847,4.0000097632918425,0.0005623190624991789
29.896,4.000009778058376,0.0005632181636045838
29.946,4.0000097973509545,0.0005644725062016335
29.996,4.00000981372998,0.000565277155190877
30.046,4.000009831899324,0.0005664521354341841
30.096,4.000009846593258,0.0005674051339470687
30.146,4.000009863818167,0.000568264931473131
30.196,4.000009881595458,0.0005694159673490648
30.246,4.00000989689342,0.0005702715925663552
30.296,4.000009915718332,0.0005715639980213632
30.346,4.0000099322693625,0.0005723755127469742
30.397,4.000009950169682,0.0005735487410104345
30.446,4.0000099648787995,0.0005744888938950359
30.496,4.000009984789934,0.0005757142184187724
30.546,4.00001000010332,0.0005765132835686441
30.597,4.000010015099098,0.0005773588104625174
30.646,4.000010033790018,0.0005786555437831712
30.697,4.000010051236677,0.0005794529544550266
30.746,4.000010068610404,0.0005806455410025581
30.797,4.000010083224247,0.0005815782484770316
30.847,4.000010102954445,0.0005828080217446206
30.896,4.000010118533622,0.0005836089466123677
30.946,4.000010137211345,0.0005847681172294469
30.997,4.000010152153897,0.0005857464238124199
31.046,4.00001016972972,0.0005865520070916438
31.097,4.0000101868549915,0.0005877425125931377
31.146,4.000010201799389,0.0005886504102398937
31.197,4.000010221284701,0.0005899000024898434
31.246,4.000010237054751,0.0005907067455141503
31.297,4.000010255509277,0.0005918643998047172
31.347,4.00001027025309,0.0005928353929634351
31.397,4.000010287536361,0.0005936816419949784
31.447,4.000010305321251,0.0005948395053954232
31.496,4.000010320083836,0.0005957386064645818
31.546,4.0000103393708875,0.0005969929490678002
31.596,4.000010355746408,0.0005977975984868779
31.647,4.00001037391056,0.0005989725787119609
31.697,4.000010388600315,0.0005999255772550114
31.747,4.00001040582146,0.0006007853748227331
31.797,4.0000104235936895,0.0006019364107301781
31.846,4.000010438887912,0.0006027920359632215
31.897,4.0000104577071225,0.0006040844413196115
31.947,4.0000104742546005,0.0006048959562726499
31.997,4.000010492149751,0.0006060691845941836
32.046,4.000010506854752,0.0006070093374724332
32.097,4.000010526760478,0.0006082346619914235
32.146,4.000010542070364,0.0006090337268744098
32.197,4.000010557062449,0.0006098792538925943
32.246,4.000010575747651,0.0006111759869949192
32.296,4.0000105931908365,0.0006119733976984159
32.346,4.000010610559306,0.0006131659841488507
32.396,4.00001062516906,0.0006140986915372437
32.447,4.000010644893844,0.000615328464921217
32.496,4.000010660469521,0.0006161293897761618
32.547,4.0000106791421315,0.00061728856045749
32.596,4.000010694080407,0.0006182668670065422
32.646,4.0000107116526955,0.0006190724501760822
32.697,4.000010728772721,0.0006202629556364865
32.746,4.000010743713144,0.0006211708531154506
32.796,4.000010763192948,0.0006224204455260313
32.846,4.000010778959468,0.0006232271885275023
32.897,4.000010797408897,0.0006243848429139916
32.947,4.0000108121484566,0.0006253558360015147
32.997,4.0000108294280174,0.000626202085306257
33.046,4.0000108472078155,0.000627359948551968
33.097,4.000010861966457,0.000628259049595516
33.146,4.000010881247985,0.0006295133923762295
33.197,4.000010897619984,0.0006303180412511825
